evidence_id,org_id,obligation_id,control_id,evidence_type,evidence_title,evidence_date,submitted_by,status,reviewer_comments,storage_uri,evidence_score,hash
EVD-0001890,ORG-0026,OBL-000668,CTL-000840,Access review,Liquidity Risk evidence package 1890,2025-07-26,USR-00115,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0026/1890,0,93d6fad84fa8a9b7e52a4d5e1f0f6443
EVD-0001891,ORG-0029,OBL-000689,CTL-000668,Board minutes,Cybersecurity evidence package 1891,2026-06-10,USR-00025,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0029/1891,70,1de324a1e5205aaafe15d2012d0c384f
EVD-0001892,ORG-0029,OBL-000689,CTL-000668,Board minutes,Cybersecurity evidence package 1892,2026-06-29,USR-00114,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0029/1892,0,6f8b466fbe362a25b890ac8dfa505390
EVD-0001893,ORG-0029,OBL-000689,CTL-000668,Board minutes,Cybersecurity evidence package 1893,2026-07-05,USR-00025,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0029/1893,26,734bb257c5519b012630717271e8642c
EVD-0001894,ORG-0012,OBL-000255,CTL-001026,Training log,Trading Risk evidence package 1894,2025-09-16,USR-00092,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0012/1894,80,a320c6b0866d9a365dceec50b895b5aa
EVD-0001895,ORG-0020,OBL-000436,CTL-001070,Training log,KYC/AML evidence package 1895,2025-05-23,USR-00140,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0020/1895,54,076d6ee1eafea264b63a0851f528622f
EVD-0001896,ORG-0008,OBL-000381,CTL-001398,Transaction report,Liquidity Risk evidence package 1896,2024-11-09,USR-00043,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0008/1896,53,143e94d981bfb4ee6792b6cc1f8cd800
EVD-0001897,ORG-0006,OBL-000482,CTL-000629,System report,Audit & Reporting evidence package 1897,2025-11-25,USR-00093,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0006/1897,84,9d93cddd9554f998d921b0f8718fc446
EVD-0001898,ORG-0025,OBL-000178,CTL-000878,Audit sample,Capital Adequacy evidence package 1898,2025-07-27,USR-00132,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0025/1898,70,8918dc9968723e640d6d4cd34ebecc1a
EVD-0001899,ORG-0002,OBL-000087,CTL-001303,Training log,Audit & Reporting evidence package 1899,2024-11-30,USR-00011,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0002/1899,79,86d4fb64a157aa112739d6b416e7431d
EVD-0001900,ORG-0002,OBL-000087,CTL-001303,Training log,Audit & Reporting evidence package 1900,2025-10-29,USR-00061,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0002/1900,88,a44d0c93c05858112ee8657bc386800f
EVD-0001901,ORG-0008,OBL-000598,CTL-001203,Audit sample,Liquidity Risk evidence package 1901,2025-09-07,USR-00150,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0008/1901,0,4fd078c70a343624dfd26fa701b4ceea
EVD-0001902,ORG-0022,OBL-000467,CTL-000844,Training log,Trading Risk evidence package 1902,2024-11-13,USR-00045,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0022/1902,0,68c61460d999e5fb752cdd344c0944b2
EVD-0001903,ORG-0022,OBL-000467,CTL-000844,Training log,Trading Risk evidence package 1903,2025-08-05,USR-00112,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0022/1903,46,a30ce4587c01ec238b45e3062a956664
EVD-0001904,ORG-0022,OBL-000467,CTL-000844,Training log,Trading Risk evidence package 1904,2025-12-15,USR-00119,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0022/1904,16,14691924e0fdaf255809ba4b225bb262
EVD-0001905,ORG-0003,OBL-000533,CTL-000722,System report,Liquidity Risk evidence package 1905,2026-01-31,USR-00113,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0003/1905,87,5f20d4e8685aa5e59f2cb9e71481c956
EVD-0001906,ORG-0003,OBL-000533,CTL-000722,System report,Liquidity Risk evidence package 1906,2025-05-18,USR-00047,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0003/1906,98,55d67ff8b00457db2224b1f1fdc35d2d
EVD-0001907,ORG-0003,OBL-000533,CTL-000722,System report,Liquidity Risk evidence package 1907,2025-12-06,USR-00117,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0003/1907,66,d05f9bb9c035b020bc1cfd802a554c2d
EVD-0001908,ORG-0019,OBL-000305,CTL-000231,System report,Outsourcing evidence package 1908,2025-04-03,USR-00001,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0019/1908,78,3ef310e2f62b6dd4cb6974440634a68d
EVD-0001909,ORG-0019,OBL-000305,CTL-000231,System report,Outsourcing evidence package 1909,2026-04-23,USR-00001,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0019/1909,44,1a8fb0d459dccd5f25d281bbf39c2704
EVD-0001910,ORG-0016,OBL-000591,CTL-000385,Incident record,Capital Adequacy evidence package 1910,2026-06-23,USR-00015,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0016/1910,69,411372ffca7cf67a32808e034fc62172
EVD-0001911,ORG-0016,OBL-000591,CTL-000385,Incident record,Capital Adequacy evidence package 1911,2026-06-20,USR-00028,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0016/1911,94,2cfad330fd9c980913d7ed62caf84e5a
EVD-0001912,ORG-0026,OBL-000056,CTL-000813,System report,Disclosure evidence package 1912,2026-03-06,USR-00088,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0026/1912,0,fd82a5a72cb6ad7afdc0bd2693e72e94
EVD-0001913,ORG-0026,OBL-000056,CTL-000813,System report,Disclosure evidence package 1913,2024-11-20,USR-00088,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0026/1913,51,8a8be0efb4341aea0ee5e63dd9d0b030
EVD-0001914,ORG-0025,OBL-000387,CTL-000205,Vendor attestation,Disclosure evidence package 1914,2026-05-15,USR-00132,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0025/1914,80,2629f41727e50f5e2a7daf5038559c03
EVD-0001915,ORG-0025,OBL-000387,CTL-000205,Vendor attestation,Disclosure evidence package 1915,2025-10-25,USR-00032,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0025/1915,98,41390072eb9fcc6336fcdaf178cdfac0
EVD-0001916,ORG-0011,OBL-000321,CTL-000478,Data retention proof,Operational Resilience evidence package 1916,2025-01-14,USR-00051,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0011/1916,86,c00f44f14e8644b83c8e7a8bdd320dc7
EVD-0001917,ORG-0011,OBL-000321,CTL-000478,Data retention proof,Operational Resilience evidence package 1917,2025-02-24,USR-00085,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0011/1917,78,6e818ba7e588c37c9307173201124d1b
EVD-0001918,ORG-0011,OBL-000321,CTL-000478,Data retention proof,Operational Resilience evidence package 1918,2025-02-07,USR-00051,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0011/1918,79,dc1f920d613e39d4c569604fc4509ad3
EVD-0001919,ORG-0005,OBL-000260,CTL-001287,Training log,Outsourcing evidence package 1919,2024-10-29,USR-00013,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0005/1919,20,a8f02701a0311f72eea305b518ca4f9c
EVD-0001920,ORG-0005,OBL-000260,CTL-001287,Training log,Outsourcing evidence package 1920,2025-02-15,USR-00127,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0005/1920,39,20a58a6203b777a348bca3da9d94b0fa
EVD-0001921,ORG-0005,OBL-000260,CTL-001287,Training log,Outsourcing evidence package 1921,2026-03-29,USR-00013,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0005/1921,11,08ba17f060719370fa1f959bf568fae7
EVD-0001922,ORG-0002,OBL-000343,CTL-000419,Policy document,Audit & Reporting evidence package 1922,2025-04-14,USR-00086,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0002/1922,26,a436eedc9e66496056dbd78d13ea318c
EVD-0001923,ORG-0026,OBL-000014,CTL-000243,System report,Capital Adequacy evidence package 1923,2025-10-31,USR-00146,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0026/1923,9,1df3d1e9de8064fabd5ecf51ed11ad24
EVD-0001924,ORG-0026,OBL-000014,CTL-000243,System report,Capital Adequacy evidence package 1924,2026-05-27,USR-00148,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0026/1924,86,6ce9fd01fb495a560af50d6afd2bccb6
EVD-0001925,ORG-0002,OBL-000078,CTL-001000,Policy document,Disclosure evidence package 1925,2025-02-28,USR-00086,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0002/1925,79,2995a52c38e81b92a6296cfa4593b7e5
EVD-0001926,ORG-0003,OBL-000230,CTL-000724,Audit sample,Data Privacy evidence package 1926,2025-02-16,USR-00047,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0003/1926,65,8b0ef36c8e11f0189903a9c000080754
EVD-0001927,ORG-0001,OBL-000452,CTL-001416,Board minutes,Trading Risk evidence package 1927,2025-07-10,USR-00054,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0001/1927,12,026028a3974f92e36806a6351485d50d
EVD-0001928,ORG-0014,OBL-000150,CTL-000523,System report,Liquidity Risk evidence package 1928,2025-01-13,USR-00029,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0014/1928,88,2dd1357e539cfc7dcf415b6706bdd2dd
EVD-0001929,ORG-0014,OBL-000150,CTL-000523,System report,Liquidity Risk evidence package 1929,2026-04-08,USR-00009,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0014/1929,91,4f3d299ab02fe8682610de790176110c
EVD-0001930,ORG-0014,OBL-000150,CTL-000523,System report,Liquidity Risk evidence package 1930,2024-12-31,USR-00029,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0014/1930,24,368c0e7b1f90d6d75c604933d723b7e7
EVD-0001931,ORG-0008,OBL-000265,CTL-000441,Vendor attestation,Operational Resilience evidence package 1931,2026-06-12,USR-00128,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0008/1931,78,bd481062cd4be60191f4c4366ce5f341
EVD-0001932,ORG-0008,OBL-000265,CTL-000441,Vendor attestation,Operational Resilience evidence package 1932,2025-07-05,USR-00050,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0008/1932,89,b296ea2b1811201b786870e0f8af9874
EVD-0001933,ORG-0008,OBL-000265,CTL-000441,Vendor attestation,Operational Resilience evidence package 1933,2026-03-28,USR-00106,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0008/1933,98,cdc7670a6d74214001903bc8bdab384b
EVD-0001934,ORG-0019,OBL-000546,CTL-000625,Policy document,Cybersecurity evidence package 1934,2025-04-24,USR-00001,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0019/1934,87,b9c58408a72cb7a7929acaa163712ec7
EVD-0001935,ORG-0024,OBL-000121,CTL-000247,Access review,Audit & Reporting evidence package 1935,2025-05-19,USR-00031,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0024/1935,97,0d3352da5fc2161e892a903917e504d9
EVD-0001936,ORG-0024,OBL-000121,CTL-000247,Access review,Audit & Reporting evidence package 1936,2025-04-10,USR-00031,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0024/1936,97,fd87840cab2b40ecc92ecfe2462e9dca
EVD-0001937,ORG-0024,OBL-000121,CTL-000247,Access review,Audit & Reporting evidence package 1937,2026-01-26,USR-00138,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0024/1937,85,62f6bb6b568c36abbb9794db7e2bfc0c
EVD-0001938,ORG-0017,OBL-000304,CTL-000685,Incident record,Outsourcing evidence package 1938,2025-08-16,USR-00019,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0017/1938,94,eef90d64f244ac61ffa7ce05e919004d
EVD-0001939,ORG-0021,OBL-000218,CTL-001304,Risk assessment,Trading Risk evidence package 1939,2026-02-10,USR-00017,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0021/1939,7,1e51390c65fbc90ee0b7f739d8fb1142
EVD-0001940,ORG-0021,OBL-000660,CTL-000288,Vendor attestation,Audit & Reporting evidence package 1940,2025-11-07,USR-00042,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0021/1940,80,3351f6ab23f33b55c0130b2a28606758
EVD-0001941,ORG-0021,OBL-000660,CTL-000288,Vendor attestation,Audit & Reporting evidence package 1941,2025-03-19,USR-00042,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0021/1941,57,21fb8415a4e945b6e08e8f282ecbc69e
EVD-0001942,ORG-0013,OBL-000329,CTL-000817,Training log,KYC/AML evidence package 1942,2025-07-24,USR-00097,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0013/1942,82,ff8e6e726e3a9762516ad6b1eb5a050a
EVD-0001943,ORG-0003,OBL-000535,CTL-001246,Data retention proof,Liquidity Risk evidence package 1943,2025-04-10,USR-00047,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0003/1943,23,8ce57a734276971f6ad8bb51ab67f544
EVD-0001944,ORG-0003,OBL-000535,CTL-001246,Data retention proof,Liquidity Risk evidence package 1944,2025-04-21,USR-00117,Rejected,Evidence requires follow-up because status is rejected.,synthetic://niyamguard/evidence/ORG-0003/1944,25,656a0b00b1729c656d17e90ea592efcc
EVD-0001945,ORG-0025,OBL-000520,CTL-000664,Data retention proof,Disclosure evidence package 1945,2025-03-25,USR-00026,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0025/1945,0,97fb83706e6ca79fcc91476a9386eb57
EVD-0001946,ORG-0025,OBL-000520,CTL-000664,Data retention proof,Disclosure evidence package 1946,2025-02-17,USR-00032,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0025/1946,88,dbf63ec182223355cc3dc2ea80e27e8e
EVD-0001947,ORG-0013,OBL-000391,CTL-001336,System report,Cybersecurity evidence package 1947,2025-06-16,USR-00034,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0013/1947,90,1d5aa50791a394b2edca68a732788c0f
EVD-0001948,ORG-0015,OBL-000453,CTL-000822,Vendor attestation,Trading Risk evidence package 1948,2025-06-08,USR-00003,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0015/1948,82,63064a40cc7f4aa3724d77ddc70b21a6
EVD-0001949,ORG-0024,OBL-000124,CTL-000378,Training log,Capital Adequacy evidence package 1949,2025-09-01,USR-00123,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0024/1949,84,024afa5854e77b36ddc6523a5a143d4a
EVD-0001950,ORG-0015,OBL-000050,CTL-000176,Data retention proof,Cybersecurity evidence package 1950,2026-03-25,USR-00003,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0015/1950,85,323e309df4e4ee8d416e7fd8dd882587
EVD-0001951,ORG-0027,OBL-000315,CTL-000769,Training log,Audit & Reporting evidence package 1951,2026-02-28,USR-00079,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0027/1951,97,cff2a04260b1b290cf5ffb9505daaff5
EVD-0001952,ORG-0027,OBL-000315,CTL-000769,Training log,Audit & Reporting evidence package 1952,2026-05-26,USR-00079,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0027/1952,82,1bda083b44c9bcb8e44829318f1feaef
EVD-0001953,ORG-0018,OBL-000563,CTL-000329,Transaction report,Cybersecurity evidence package 1953,2026-01-30,USR-00057,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0018/1953,65,16d806272cdb80aba525a72acfdf3833
EVD-0001954,ORG-0018,OBL-000563,CTL-000329,Transaction report,Cybersecurity evidence package 1954,2025-01-14,USR-00022,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0018/1954,96,44d713b467b259210a1a0c2670e26f73
EVD-0001955,ORG-0014,OBL-000521,CTL-000072,Vendor attestation,Customer Protection evidence package 1955,2025-11-20,USR-00073,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0014/1955,92,890a2513bac62158e40a6e9dba87bcd9
EVD-0001956,ORG-0023,OBL-000540,CTL-000301,Training log,Trading Risk evidence package 1956,2026-03-29,USR-00046,Missing,Evidence requires follow-up because status is missing.,synthetic://niyamguard/evidence/ORG-0023/1956,0,5def94d9b8a627f73b2aac20085dbdda
EVD-0001957,ORG-0027,OBL-000035,CTL-001102,Access review,Cybersecurity evidence package 1957,2026-03-22,USR-00079,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0027/1957,81,55444a9f11bf021d5af780326cc4b050
EVD-0001958,ORG-0012,OBL-000370,CTL-000160,Vendor attestation,KYC/AML evidence package 1958,2024-12-12,USR-00044,Needs Clarification,Evidence requires follow-up because status is needs clarification.,synthetic://niyamguard/evidence/ORG-0012/1958,70,81564e9bdc5e4d73dd8bc14695142968
EVD-0001959,ORG-0003,OBL-000206,CTL-001446,Audit sample,Customer Protection evidence package 1959,2025-08-11,USR-00107,Accepted,Evidence is sufficient and traceable.,synthetic://niyamguard/evidence/ORG-0003/1959,93,1f67cec803966f1dde48ae789c3344d7
EVD-0001960,ORG-0015,OBL-000401,CTL-000832,Data retention proof,Disclosure evidence package 1960,2025-06-25,USR-00056,Expired,Evidence requires follow-up because status is expired.,synthetic://niyamguard/evidence/ORG-0015/1960,34,b8850a4b3bce2297cb580528cdb48fae
